      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z
    0.00184         -0.008254         -0.0015          -1.890244         0.609756         -0.457317
    0.000104         -0.011681         -0.003544          -0.945122         0.365854         -0.579268
    -0.002846         -0.002704         -0.000296          0.030488         0.243902         -0.70122
    -0.003644         0.005258         0.001716          0.731707         0.152439         -0.853659
    -0.000767         0.005769         -0.00019          0.365854         0.182927         -0.670732
    0.000754         0.00149         -0.001128          -0.914634         0.335366         -0.640244
    0.006462         -0.000956         -0.004418          -1.128049         0.304878         -0.609756
    0.000678         0.00236         0.000567          -0.762195         0.731707         -0.548781
    -0.000825         -0.000651         0.002993          -0.823171         0.97561         -0.853659
    -0.002808         -0.002083         0.003175          -0.70122         1.006098         -0.914634
    -0.004591         -0.001862         0.006056          -0.945122         1.036585         -1.341463
    -0.003282         -0.000708         -0.002187          -0.914634         0.792683         -1.25
    0.002062         -0.000371         -0.001554          -0.335366         0.548781         -1.006098
    0.00204         0.003414         -0.002415          -0.121951         0.457317         -0.853659
    0.002023         0.00195         -0.004276          -0.365854         0.304878         -0.762195
    -0.00014         -0.001956         0.001657          -0.70122         0.396341         -0.884146
    -0.001284         -0.002736         -0.000041          -0.731707         0.365854         -0.823171
    -0.001222         -0.001799         -0.002963          -0.27439         0.27439         -0.853659
    -0.000978         -0.001439         -0.003151          0.030488         0.152439         -1.25
    0.004296         -0.001737         -0.00174          -0.060976         0.091463         -1.341463
    0.006366         0.001345         0.00271          0.213415         0.152439         -1.006098
    0.009195         0.00381         0.00334          0.731707         0.152439         -1.036585
    0.004426         0.004415         0.002086          0.670732         0.335366         -0.640244
    -0.004272         0.001189         0.00245          0         0.457317         -0.579268
    -0.00537         0.001146         0.00196          -0.579268         0.335366         -0.70122
    -0.004492         -0.000255         0.001177          -1.097561         0.335366         -0.792683
    -0.004765         -0.000595         -0.005308          -2.012195         0.121951         -0.884146
    0.000875         -0.007897         -0.008153          -1.52439         0.030488         -0.97561
    -0.000081         -0.002216         -0.004764          -0.182927         0.182927         -0.914634
    0.000716         -0.003531         -0.001858          0.731707         0.27439         -0.884146
    0.003308         0.001472         0.002224          1.158537         0.213415         -0.609756
    0.001084         0.000982         0.008029          1.006098         0.213415         -0.97561
    0.003601         0.00313         0.004275          0.457317         0.304878         -0.884146
    0.000147         0.004262         0.001858          -0.213415         0.579268         -0.579268
    -0.001055         0.004581         -0.000662          -1.097561         0.97561         -0.792683
    0.001109         -0.000437         -0.006389          -1.859756         1.006098         -0.853659
    0.002255         -0.006404         -0.005893          -1.554878         1.006098         -0.945122
    -0.001712         -0.007076         -0.00237          -0.396341         0.97561         -1.006098
    0.000388         0.00137         0.00533          0.487805         0.548781         -0.97561
    0.002068         0.007151         0.00192          0.731707         0.335366         -0.97561
    0.001655         0.003963         0.004466          0.243902         0.304878         -0.945122
    -0.001215         0.001217         0.002987          -0.304878         0.487805         -0.97561
    -0.00273         -0.000003         0.001413          -0.152439         0.487805         -0.792683
    -0.000036         -0.003127         -0.001409          0.060976         0.335366         -0.945122
    0.001143         -0.000549         -0.000346          -0.030488         0.304878         -1.036585
    0.000915         -0.000439         -0.001058          -0.365854         0.213415         -0.884146
    -0.000049         -0.000351         -0.003971          -0.121951         0.396341         -0.853659
    -0.000626         0.000891         -0.001224          0.152439         0.396341         -0.731707
    -0.000696         0.002861         -0.000198          0.27439         0.396341         -0.853659
    -0.001728         0.000336         0.002771          0.213415         0.396341         -0.731707
    -0.000602         0.000659         0.005342          0.182927         0.70122         -0.731707
    -0.000677         -0.003574         0.002711          -0.213415         0.518293         -0.97561
    0.003756         -0.001687         -0.000565          -0.548781         0.609756         -1.036585
    -0.000316         0.005681         0.005016          -1.463415         0.823171         -0.853659
    0.003458         -0.005025         -0.010831          -1.707317         0.396341         -0.823171
    -0.002311         0.004769         0.00071          -0.27439         0.70122         -0.457317
    -0.001654         -0.002044         -0.000994          -0.518293         0.396341         -0.640244
    -0.000737         -0.002612         0.002134          -0.335366         0.152439         -0.426829
    -0.002152         -0.000918         0.003465          -0.060976         0.365854         -0.579268
    0.001794         0.001024         0.002772          -0.426829         0.396341         -0.731707
    0.000068         0.000428         0.000655          -0.853659         0.426829         -0.670732
    -0.000336         -0.00161         -0.00553          -0.823171         0.640244         -0.609756
    0.001879         -0.000702         -0.005987          -0.853659         0.670732         -0.853659
    0.003261         -0.00232         -0.008305          -0.487805         0.487805         -0.97561
    0.004757         -0.003223         -0.001957          0.426829         0.27439         -0.823171
