      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z
    0.002517         0.003752         0.004393          2.743902         0.396341         -2.164634
    0.001428         0.00515         0.002929          2.317073         0.396341         -2.439024
    0.003095         0.002167         0.002929          1.646342         0.396341         -2.530488
    0.005015         0.000757         0.001757          1.158537         0.396341         -2.77439
    0.004989         -0.000176         0.001601          0.945122         0.426829         -2.926829
    0.001843         -0.000336         -0.002039          0.914634         0.457317         -2.957317
    0.002841         -0.003003         -0.001827          1.402439         0.457317         -2.987805
    -0.000266         -0.001621         0.000101          1.798781         0.335366         -2.865854
    0.000373         -0.001102         0.00301          1.890244         0.121951         -3.04878
    0.000494         0.002439         0.005924          1.615854         -0.060976         -3.20122
    0.001958         0.001951         0.007864          1.371951         -0.213415         -3.231707
    0.002347         0.00117         0.010784          1.097561         -0.182927         -3.353659
    -0.002419         0.002499         0.008627          0.121951         -0.121951         -3.506098
    -0.002912         0.00571         0.001042          -1.615854         -0.304878         -3.932927
    -0.000376         0.005154         -0.002487          -3.567073         -0.548781         -4.329268
    0.001066         -0.003103         -0.010583          -5.152439         -0.884146         -4.969512
    0.011986         -0.018498         -0.01667          -5         -1.036585         -5.365854
    0.021112         -0.026517         -0.011578          -3.414634         -1.128049         -5.396342
    0.018843         -0.025901         -0.004379          -2.408537         -0.853659         -5.27439
    0.00316         -0.013885         0.012707          -2.926829         -0.487805         -4.908537
    -0.013683         -0.019311         0.015244          -4.908537         0.213415         -5.609756
    -0.025985         -0.020918         -0.0005          -7.652439         0.731707         -5.609756
    -0.013366         -0.0515         -0.045713          -9.908537         0.640244         -4.329268
    0.003565         -0.095106         -0.079148          -8.963415         -0.365854         -0.213415
    -0.015703         -0.12628         -0.095155          -1.707317         -2.347561         3.323171
    -0.009828         -0.105907         -0.109327          12.987805         -3.902439         5.152439
    -0.042628         -0.09664         -0.104258          31.219513         0.396341         12.317074
    -0.06672         -0.042741         -0.102352          44.786587         -0.030488         22.5
    -0.092438         -0.036146         -0.093014          51.859756         -4.115854         33.292683
    -0.128443         0.102919         -0.052146          37.743904         -15.487805         46.128052
    -0.10002         0.136241         -0.025506          3.780488         -28.62805         51.0061
    -0.037242         0.098251         -0.061811          -28.506098         -49.329269         56.798782
    -0.013192         0.108679         -0.06566          -43.109756         -67.439026         59.17683
    0.033782         0.156865         0.00841          -45.945122         -85.731712         55.396343
    0.057104         0.209476         0.083095          -49.420734         -99.115852         48.810978
    0.08455         0.214065         0.139523          -50.640244         -106.341469         41.25
    0.111195         0.179455         0.187595          -46.554878         -106.006104         34.207317
    0.141886         0.132627         0.216873          -34.298782         -96.859756         22.987806
    0.183626         0.061375         0.253576          -16.341463         -81.341469         10.213415
    0.205494         0.003592         0.272588          2.378049         -61.43293         0.182927
    0.187442         -0.027009         0.24893          15.030488         -41.615856         -6.737805
    0.134915         -0.049732         0.193089          16.25         -24.29878         -11.310976
    0.06594         -0.048575         0.13494          5.884147         -10.70122         -14.146341
    0.005291         -0.076751         0.063225          -13.628049         -1.798781         -17.347561
    -0.035416         -0.117455         -0.027349          -28.079269         3.75         -20.518293
    -0.058801         -0.125019         -0.083598          -27.774391         6.128049         -21.097561
    -0.063057         -0.15314         -0.095394          -23.414635         6.341464         -19.481709
    -0.07232         -0.191262         -0.105222          -18.170732         5.396342         -14.207317
    -0.093989         -0.146174         -0.110935          -7.042683         3.780488         -7.195122
    -0.092183         -0.014009         -0.067654          -1.554878         0.548781         -3.993902
    -0.061247         0.042113         -0.0801          -8.75         -3.262195         -6.097561
    -0.033958         0.046581         -0.101971          -9.268293         -6.493903         -7.469512
    -0.008026         0.050546         -0.081967          -0.853659         -7.743903         -7.560976
    0.013501         0.036726         -0.048191          4.817073         -7.347561         -7.560976
    0.025645         0.00731         -0.022342          6.463415         -5.853659         -7.073171
    0.024813         -0.004308         -0.013967          7.378049         -3.932927         -6.341464
    0.009108         0.002022         -0.005314          7.560976         -2.195122         -5.640244
    -0.00619         -0.00014         0.004538          5.121951         -0.640244         -5.213415
    -0.013351         0.001451         0.003044          1.341463         0.243902         -4.756098
    -0.017516         0.00409         -0.004205          -0.518293         0.97561         -4.603659
    -0.020263         0.002296         -0.010005          -1.189024         1.128049         -4.420732
    -0.015429         -0.001093         -0.004684          -0.518293         1.371951         -4.329268
