      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z
    0.035088         0.118882         0.097952          16.097561         -2.012195         2.22561
    0.037641         0.084363         0.059416          2.682927         -0.823171         0.884146
    0.039488         0.040733         0.032884          -3.445122         1.341463         -1.52439
    0.021238         0.020477         -0.001231          -6.493903         1.189024         -2.103659
    0.012499         -0.006275         -0.023641          -10.731708         1.006098         -2.530488
    0.011366         -0.03959         -0.033562          -9.847561         0.426829         -2.134146
    -0.000477         -0.047102         -0.024896          -6.52439         0.487805         -1.189024
    -0.000577         -0.034361         -0.004292          -1.829268         0.030488         -0.182927
    -0.010032         -0.011278         0.010238          1.280488         -0.182927         0.27439
    -0.014276         0.009923         0.018347          1.829268         0.304878         0.152439
    -0.009467         0.014774         0.014091          1.006098         0.884146         -0.335366
    0.000629         0.006351         -0.007672          -0.853659         0.731707         -0.091463
    0.001675         -0.00449         -0.010435          -0.945122         1.219512         0.060976
    0.011496         -0.00574         -0.006004          0.731707         1.036585         0.304878
    0.009783         -0.002444         -0.002069          3.292683         0.335366         0.152439
    -0.000963         0.013279         0.001665          4.939024         0.121951         -0.121951
    -0.003504         0.017655         0.013637          3.628049         0.091463         -0.060976
    0.002665         0.011975         0.013058          1.768293         -0.152439         -0.335366
    0.003695         -0.004873         0.006931          0.579268         0.213415         -0.579268
    0.004128         -0.013078         -0.001291          1.463415         0.152439         -0.243902
    -0.01076         0.005749         -0.001619          2.012195         0.365854         -0.426829
    -0.010561         0.004208         -0.000905          1.189024         0.213415         -0.457317
    -0.006496         0.006687         0.002987          0.060976         0.335366         -0.670732
    0.002616         0.000662         -0.00054          -0.823171         0.335366         -0.487805
    0.011663         0.00053         0.003279          0.335366         0.030488         -0.457317
    0.009526         0.0014         -0.004994          1.371951         -0.335366         -0.548781
    0.008792         0.0103         -0.00673          1.707317         -0.609756         -0.579268
    0.00176         0.003552         -0.002649          0.396341         -0.426829         -0.548781
    -0.004646         -0.003017         0.008037          -1.219512         0.121951         -0.152439
    -0.002936         -0.011594         0.006039          -2.256098         0.091463         -0.396341
    -0.002739         -0.013767         -0.003763          -1.493902         -0.091463         -0.213415
    -0.004145         0.002072         -0.008284          0.335366         -0.243902         -0.335366
    -0.001948         0.004978         -0.007408          1.920732         -0.609756         -0.457317
    -0.005465         0.012381         0.003644          2.713415         -0.335366         -0.518293
    -0.002224         0.008928         0.012095          1.006098         -0.152439         -0.792683
    -0.001974         -0.004772         0.013973          -1.432927         0.426829         -1.158537
    0.007405         -0.011239         0.011569          -1.463415         -0.060976         -0.945122
    0.004166         0.000188         -0.002854          -0.426829         -0.091463         -1.097561
    0.00431         0.003276         -0.016541          0.487805         -0.670732         -0.762195
    0.003448         0.005355         -0.014796          1.402439         -0.640244         -0.762195
    0.007055         0.007409         0.002617          1.310976         -0.426829         -0.70122
    0.003496         0.002607         0.005414          0.091463         -0.121951         -0.365854
    0.002015         -0.003774         0.002768          -0.426829         -0.365854         -0.670732
