      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z
    0.200065         -0.002301         -0.044562          20.853659         10.426829         40.121952
    0.228802         0.000307         -0.082525          18.292683         7.347561         28.170732
    0.27601         0.024465         -0.115434          10.70122         1.52439         15.54878
    0.252254         0.019572         -0.169496          -2.926829         -3.506098         5.030488
    0.222506         0.012532         -0.188136          -13.109756         -10.152439         -2.439024
    0.254567         0.034635         -0.173751          -10         -18.414635         -11.646341
    0.274748         0.079271         -0.112243          4.054878         -22.530489         -23.475611
    0.3114         0.095057         -0.083544          24.939026         -24.359756         -37.164635
    0.395409         0.039913         0.026719          45.487804         -25.335367         -53.475613
    0.495819         -0.015335         0.143641          41.158539         -27.591465         -68.262199
    0.622437         -0.051331         0.420968          3.414634         -22.774391         -73.262199
    0.241113         -0.462158         0.050837          -85.731712         18.109756         -24.390244
    -0.168633         -0.332227         -0.059917          -29.085367         43.475613         -4.512195
    -0.397992         0.109219         0.017301          43.810978         39.390244         6.189024
    -0.482652         0.143234         0.022044          16.615854         34.512196         -6.432927
    -0.464832         0.101306         -0.008732          -25.121952         24.115854         -12.682927
    -0.430459         0.057803         -0.091947          -35.914635         15.853659         -10.762196
    -0.387336         0.023977         -0.111253          -19.054878         10.823171         -6.371952
    -0.33565         0.039298         -0.054041          -2.652439         6.463415         -4.29878
    -0.228872         -0.057233         0.020048          -7.378049         1.829268         -3.963415
    -0.028019         -0.094615         0.068382          -4.329268         -2.987805         -4.847561
    0.179733         -0.012996         0.111737          6.646342         -4.756098         -4.908537
    0.212732         0.013626         0.076694          9.634147         -1.768293         -2.743902
    0.170381         0.068518         0.015262          7.835366         -0.670732         0.27439
    0.141969         0.045049         -0.005564          0.945122         0.609756         -0.609756
    0.15088         0.00811         -0.010311          -5.365854         0.670732         -2.591464
    0.104688         0.006488         -0.002389          -14.756098         1.128049         -3.445122
    0.013047         -0.008677         -0.043318          -23.932928         0.853659         -2.042683
    -0.057726         -0.004012         -0.062193          -19.45122         0.121951         0.060976
    -0.064736         0.008704         -0.025731          -9.603659         -1.493902         0.884146
    -0.060773         0.006378         -0.008671          -7.073171         -1.615854         0.030488
    -0.041782         0.006274         -0.004202          -6.432927         -1.707317         -0.884146
    -0.005301         -0.001231         -0.009807          -5.365854         -1.798781         -1.859756
    0.0149         -0.000008         -0.011361          -5.060976         -1.493902         -2.012195
    0.026178         -0.020905         -0.012409          -4.969512         -1.25         -2.317073
    0.028364         -0.029419         -0.005826          -3.079268         -1.493902         -1.859756
    0.01859         -0.025098         -0.0072          -1.707317         -1.493902         -0.823171
    0.00413         -0.01832         -0.003807          0.670732         -1.036585         -0.426829
    -0.001384         0.000187         -0.010077          3.932927         -0.97561         -0.548781
    -0.00267         0.007572         0.006782          5.518293         -1.097561         -0.609756
    -0.00155         0.014261         0.019293          5.182927         -0.823171         -0.823171
